Nov 03 19:07:47.103 VTTY: Console port: waiting connection on tcp port 5000 for protocol IPv6 (FD 11)
Nov 03 19:07:47.103 VTTY: Console port: waiting connection on tcp port 5000 for protocol IPv4 (FD 12)
Nov 03 19:07:47.108 slot0: C/H/S settings = 0/4/32
Nov 03 19:07:47.108 slot1: C/H/S settings = 0/4/32
Nov 03 19:07:47.454 C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x0,JIT on)
Nov 03 19:07:47.454 CPU0: CPU_STATE: Starting CPU (old state=2)...
Nov 03 19:07:47.510 ROM: Microcode has started.
Nov 03 19:07:47.513 ROM: trying to read bootvar 'WARM_REBOOT'
Nov 03 19:07:47.515 CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80be0788 (size=1)
Nov 03 19:07:47.519 CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80be079c (size=1)
Nov 03 19:07:47.555 CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x603b5b14 (size=2)
Nov 03 19:07:47.555 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x603bd410 (size=2)
Nov 03 19:07:47.555 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x603bd420 (size=2)
Nov 03 19:07:47.555 ROM: unhandled syscall 0x00000047 at pc=0x60be1f1c (a1=0x80007db4,a2=0x00000010,a3=0xbfb00000)
Nov 03 19:07:47.989 ROM: trying to read bootvar 'RANDOM_NUM'
Nov 03 19:07:48.008 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x603ca8c4 (size=2)
Nov 03 19:59:34.764 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:35.010 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:35.256 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:35.516 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:35.763 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:36.010 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:36.258 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:36.517 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:36.763 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:37.009 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:37.255 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:37.516 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:37.760 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:38.017 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:38.261 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:38.505 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:38.763 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:39.009 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:39.255 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:39.513 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:39.757 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:40.017 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:40.262 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:40.518 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:40.763 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:41.009 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:41.253 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:41.516 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:41.762 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:42.009 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:42.267 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:42.510 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:42.755 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:43.016 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:43.262 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:43.506 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:43.763 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:44.009 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:44.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:44.517 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:44.763 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:45.009 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:45.271 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:45.517 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:45.763 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:46.024 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:46.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:46.517 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:46.764 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:47.010 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:47.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:47.517 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:47.761 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:48.018 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:48.263 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:48.524 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:48.772 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:49.016 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:49.262 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:49.523 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:49.770 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:50.016 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:50.262 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:50.524 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:50.770 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:51.017 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:51.265 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:51.510 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:51.772 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:52.019 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:52.265 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:52.512 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:52.773 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:53.018 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:53.264 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:53.526 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:53.773 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:54.017 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:54.264 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:54.526 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:54.770 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:55.013 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:55.273 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:55.518 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:55.765 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:56.025 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:56.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:56.517 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:56.763 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:57.025 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:57.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:57.518 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:57.764 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:58.026 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:58.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:58.517 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:58.763 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:59.026 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:59.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:59.517 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 19:59:59.765 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:00.025 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:00.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:00.518 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:00.763 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:01.025 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:01.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:01.518 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:01.765 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:02.026 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:02.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:02.556 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:02.764 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:03.025 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:03.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:03.518 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:03.764 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:04.026 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:04.273 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:04.517 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:04.763 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:05.025 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:05.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:05.518 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:05.765 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:06.025 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:06.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:06.518 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:06.764 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:07.025 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:07.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:07.518 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:07.764 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:08.027 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:08.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:08.518 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:08.764 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:09.025 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:09.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:09.517 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:09.763 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:10.027 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:10.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:10.518 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:10.765 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:11.026 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:11.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:11.517 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:11.762 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:12.021 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:12.264 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:12.526 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:12.772 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:13.018 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:13.265 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:13.525 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:13.773 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:14.018 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:14.265 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:14.525 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:14.772 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:15.018 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:15.264 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:15.525 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:15.772 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:16.018 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:16.263 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:16.525 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:16.771 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:17.016 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:17.264 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:17.525 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:17.772 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:18.017 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:18.263 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:18.525 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:18.772 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:19.018 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:19.265 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:19.525 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:19.771 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:20.019 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:20.264 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:20.525 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:20.773 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:21.018 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:21.265 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:21.525 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:21.773 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:22.018 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:22.263 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:22.525 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:22.772 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:23.017 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:23.264 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:23.526 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:23.771 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:24.018 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:24.263 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:24.523 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:24.766 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:25.025 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:25.273 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:25.515 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:25.773 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:26.018 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:26.264 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:26.526 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:26.773 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:27.017 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:27.275 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:27.519 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:27.764 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:28.023 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:28.268 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:28.514 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:28.773 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:29.018 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:29.264 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:29.528 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:29.772 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:30.041 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:30.263 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:30.521 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:30.765 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:31.025 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:31.271 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:31.518 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:31.764 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:32.025 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
Nov 03 20:00:32.272 CPU0: MTS: read  access to undefined address 0x3c08002c at pc=0x6095ea38 (size=1)
